,timestamp,power
230,2024-03-12 02:37:18,224.0
231,2024-03-12 02:52:18,198.0
232,2024-03-12 03:07:18,198.0
233,2024-03-12 03:22:18,220.0
234,2024-03-12 03:37:18,198.0
235,2024-03-12 03:52:18,182.0
236,2024-03-12 04:07:18,236.0
237,2024-03-12 04:22:18,172.0
238,2024-03-12 04:37:18,260.0
239,2024-03-12 04:52:18,582.0
240,2024-03-12 05:07:18,704.0
241,2024-03-12 05:22:18,690.0
242,2024-03-12 05:37:18,658.0
243,2024-03-12 05:52:18,638.0
244,2024-03-12 06:07:18,266.0
245,2024-03-12 06:22:18,196.0
246,2024-03-12 06:37:18,292.0
247,2024-03-12 06:52:18,328.0
248,2024-03-12 07:07:18,192.0
249,2024-03-12 07:22:18,342.0
250,2024-03-12 07:37:18,256.0
251,2024-03-12 07:52:18,3740.0
252,2024-03-12 08:07:18,10798.0
253,2024-03-12 08:22:18,1714.0
254,2024-03-12 08:37:18,64.0
255,2024-03-12 08:52:18,292.0
256,2024-03-12 09:07:18,262.0
257,2024-03-12 09:22:18,242.0
258,2024-03-12 09:37:18,148.0
259,2024-03-12 09:52:18,-136.0
260,2024-03-12 10:07:18,-444.0
261,2024-03-12 10:22:18,-624.0
262,2024-03-12 10:37:18,-412.0
263,2024-03-12 10:52:18,-624.0
264,2024-03-12 11:07:18,-828.0
265,2024-03-12 11:22:18,-740.0
266,2024-03-12 11:37:18,-864.0
267,2024-03-12 11:52:18,-1108.0
268,2024-03-12 12:07:18,-1124.0
269,2024-03-12 12:22:18,-808.0
270,2024-03-12 12:37:18,-584.0
271,2024-03-12 12:52:18,-220.0
272,2024-03-12 13:07:18,-356.0
273,2024-03-12 13:22:18,6.0
274,2024-03-12 13:37:18,366.0
275,2024-03-12 13:52:18,656.0
276,2024-03-12 14:07:18,1372.0
277,2024-03-12 14:22:18,1444.0
278,2024-03-12 14:37:18,1196.0
279,2024-03-12 14:52:18,-416.0
280,2024-03-12 15:07:18,-116.0
281,2024-03-12 15:22:18,-288.0
282,2024-03-12 15:37:18,-268.0
283,2024-03-12 15:52:18,-200.0
284,2024-03-12 16:07:18,-72.0
285,2024-03-12 16:22:18,-180.0
286,2024-03-12 16:37:18,-252.0
287,2024-03-12 16:52:18,-268.0
288,2024-03-12 17:07:18,-220.0
289,2024-03-12 17:22:18,-50.0
290,2024-03-12 17:37:18,6.0
291,2024-03-12 17:52:18,152.0
292,2024-03-12 18:07:18,158.0
293,2024-03-12 18:22:18,134.0
294,2024-03-12 18:37:18,200.0
295,2024-03-12 18:52:18,132.0
296,2024-03-12 19:07:18,292.0
297,2024-03-12 19:22:18,452.0
298,2024-03-12 19:37:18,586.0
299,2024-03-12 19:52:18,636.0
300,2024-03-12 20:07:18,602.0
301,2024-03-12 20:22:18,1084.0
302,2024-03-12 20:37:18,230.0
303,2024-03-12 20:52:18,142.0
304,2024-03-12 21:07:18,8708.0
305,2024-03-12 21:22:18,10946.0
306,2024-03-12 21:37:18,10936.0
307,2024-03-12 21:52:18,11058.0
308,2024-03-12 22:07:18,11142.0
309,2024-03-12 22:22:18,11316.0
310,2024-03-12 22:37:18,11538.0
311,2024-03-12 22:52:18,11632.0
312,2024-03-12 23:07:18,11684.0
313,2024-03-12 23:22:18,6092.0
314,2024-03-12 23:37:18,784.0
315,2024-03-12 23:52:18,858.0
316,2024-03-13 00:07:18,528.0
317,2024-03-13 00:22:18,272.0
318,2024-03-13 00:37:18,288.0
319,2024-03-13 00:52:18,250.0
320,2024-03-13 01:07:18,280.0
321,2024-03-13 01:22:18,168.0
322,2024-03-13 01:37:18,156.0
323,2024-03-13 01:52:18,278.0
324,2024-03-13 02:07:18,538.0
325,2024-03-13 02:22:18,556.0
326,2024-03-13 02:37:18,554.0
327,2024-03-13 02:52:18,522.0
328,2024-03-13 03:07:18,586.0
329,2024-03-13 03:22:18,534.0
330,2024-03-13 03:37:18,1308.0
331,2024-03-13 03:52:18,362.0
332,2024-03-13 04:07:18,146.0
333,2024-03-13 04:22:18,148.0
334,2024-03-13 04:37:18,146.0
335,2024-03-13 04:52:18,120.0
336,2024-03-13 05:07:18,186.0
337,2024-03-13 05:22:18,128.0
338,2024-03-13 05:37:18,146.0
339,2024-03-13 05:52:18,170.0
340,2024-03-13 06:07:18,404.0
341,2024-03-13 06:22:18,558.0
342,2024-03-13 06:37:18,626.0
343,2024-03-13 06:52:18,548.0
344,2024-03-13 07:07:18,740.0
345,2024-03-13 07:22:18,594.0
346,2024-03-13 07:37:18,1156.0
347,2024-03-13 07:52:18,1226.0
348,2024-03-13 08:07:18,24.0
349,2024-03-13 08:22:18,-176.0
350,2024-03-13 08:37:18,-164.0
351,2024-03-13 08:52:18,-264.0
352,2024-03-13 09:07:18,-386.0
353,2024-03-13 09:22:18,-318.0
354,2024-03-13 09:37:18,888.0
355,2024-03-13 09:52:18,698.0
356,2024-03-13 10:07:18,742.0
357,2024-03-13 10:22:18,942.0
358,2024-03-13 10:37:18,-172.0
359,2024-03-13 10:52:18,-224.0
360,2024-03-13 11:07:18,-268.0
361,2024-03-13 11:22:18,902.0
362,2024-03-13 11:37:18,588.0
363,2024-03-13 11:52:18,1238.0
364,2024-03-13 12:07:18,46.0
365,2024-03-13 12:22:18,752.0
366,2024-03-13 12:37:18,586.0
367,2024-03-13 12:52:18,2.0
368,2024-03-13 13:07:18,1126.0
369,2024-03-13 13:22:18,1290.0
370,2024-03-13 13:37:18,314.0
371,2024-03-13 13:52:18,824.0
372,2024-03-13 14:07:18,616.0
373,2024-03-13 14:22:18,74.0
374,2024-03-13 14:37:18,-316.0
375,2024-03-13 14:52:18,10.0
376,2024-03-13 15:07:18,1566.0
377,2024-03-13 15:22:18,1732.0
378,2024-03-13 15:37:18,1084.0
379,2024-03-13 15:52:18,434.0
380,2024-03-13 16:07:18,290.0
381,2024-03-13 16:22:18,-112.0
382,2024-03-13 16:37:18,-102.0
383,2024-03-13 16:52:18,-88.0
384,2024-03-13 17:07:18,44.0
385,2024-03-13 17:22:18,170.0
386,2024-03-13 17:37:18,150.0
387,2024-03-13 17:52:18,160.0
388,2024-03-13 18:07:18,156.0
389,2024-03-13 18:22:18,176.0
390,2024-03-13 18:37:18,224.0
391,2024-03-13 18:52:18,196.0
392,2024-03-13 19:07:18,378.0
393,2024-03-13 19:22:18,250.0
394,2024-03-13 19:37:18,816.0
395,2024-03-13 19:52:18,418.0
396,2024-03-13 20:07:18,162.0
397,2024-03-13 20:22:18,182.0
398,2024-03-13 20:37:18,236.0
399,2024-03-13 20:52:18,220.0
400,2024-03-13 21:07:18,280.0
401,2024-03-13 21:22:18,290.0
402,2024-03-13 21:37:18,386.0
403,2024-03-13 21:52:18,676.0
404,2024-03-13 22:07:18,722.0
405,2024-03-13 22:22:18,786.0
406,2024-03-13 22:37:18,864.0
407,2024-03-13 22:52:18,590.0
408,2024-03-13 23:07:18,490.0
409,2024-03-13 23:22:18,500.0
410,2024-03-13 23:37:18,354.0
411,2024-03-13 23:52:18,358.0
412,2024-03-14 00:07:18,300.0
413,2024-03-14 00:22:18,240.0
414,2024-03-14 00:37:18,252.0
415,2024-03-14 00:52:18,184.0
416,2024-03-14 01:07:18,156.0
417,2024-03-14 01:22:18,168.0
418,2024-03-14 01:37:18,204.0
419,2024-03-14 01:52:18,408.0
420,2024-03-14 02:07:18,520.0
421,2024-03-14 02:22:18,516.0
422,2024-03-14 02:37:18,574.0
423,2024-03-14 02:52:18,514.0
424,2024-03-14 03:07:18,1176.0
425,2024-03-14 03:22:18,148.0
426,2024-03-14 03:37:18,142.0
427,2024-03-14 03:52:18,158.0
428,2024-03-14 04:07:18,124.0
429,2024-03-14 04:22:18,130.0
430,2024-03-14 04:37:18,192.0
431,2024-03-14 04:52:18,118.0
432,2024-03-14 05:07:18,162.0
433,2024-03-14 05:22:18,154.0
434,2024-03-14 05:37:18,134.0
435,2024-03-14 05:52:18,156.0
436,2024-03-14 06:07:18,126.0
437,2024-03-14 06:22:18,146.0
438,2024-03-14 06:37:18,530.0
439,2024-03-14 06:52:18,656.0
440,2024-03-14 07:07:18,598.0
441,2024-03-14 07:22:18,656.0
442,2024-03-14 07:37:18,428.0
443,2024-03-14 07:52:18,176.0
444,2024-03-14 08:07:18,-192.0
445,2024-03-14 08:22:18,-322.0
446,2024-03-14 08:37:18,-636.0
447,2024-03-14 08:52:18,-832.0
448,2024-03-14 09:07:18,-1260.0
449,2024-03-14 09:22:18,-1448.0
450,2024-03-14 09:37:18,-1532.0
451,2024-03-14 09:52:18,-1868.0
452,2024-03-14 10:07:18,-1312.0
453,2024-03-14 10:22:18,-2132.0
454,2024-03-14 10:37:18,-2152.0
455,2024-03-14 10:52:18,-2232.0
456,2024-03-14 11:07:18,-2240.0
457,2024-03-14 11:22:18,-1952.0
458,2024-03-14 11:37:18,-2316.0
459,2024-03-14 11:52:18,-3196.0
460,2024-03-14 12:07:18,-2564.0
461,2024-03-14 12:22:18,-2772.0
462,2024-03-14 12:37:18,-3064.0
463,2024-03-14 12:52:18,-3504.0
464,2024-03-14 13:07:18,-3336.0
465,2024-03-14 13:22:18,-3296.0
466,2024-03-14 13:37:18,-3312.0
467,2024-03-14 13:52:18,-3272.0
468,2024-03-14 14:07:18,-2316.0
469,2024-03-14 14:22:18,-3092.0
470,2024-03-14 14:37:18,-2816.0
471,2024-03-14 14:52:18,-2244.0
472,2024-03-14 15:07:18,-410.0
473,2024-03-14 15:22:18,-740.0
474,2024-03-14 15:37:18,-2368.0
475,2024-03-14 15:52:18,-1768.0
476,2024-03-14 16:07:18,-1900.0
477,2024-03-14 16:22:18,-1376.0
478,2024-03-14 16:37:18,-1016.0
479,2024-03-14 16:52:18,-1120.0
480,2024-03-14 17:07:18,-1152.0
481,2024-03-14 17:22:18,-588.0
482,2024-03-14 17:37:18,-184.0
483,2024-03-14 17:52:18,-36.0
484,2024-03-14 18:07:18,14.0
485,2024-03-14 18:22:18,90.0
486,2024-03-14 18:37:18,170.0
487,2024-03-14 18:52:18,172.0
488,2024-03-14 19:07:18,242.0
489,2024-03-14 19:22:18,240.0
490,2024-03-14 19:37:18,182.0
491,2024-03-14 19:52:18,200.0
492,2024-03-14 20:07:18,240.0
493,2024-03-14 20:22:18,182.0
494,2024-03-14 20:37:18,416.0
495,2024-03-14 20:52:18,576.0
496,2024-03-14 21:07:18,158.0
497,2024-03-14 21:22:18,230.0
498,2024-03-14 21:37:18,198.0
499,2024-03-14 21:52:18,252.0
500,2024-03-14 22:07:18,270.0
501,2024-03-14 22:22:18,408.0
502,2024-03-14 22:37:18,380.0
503,2024-03-14 22:52:18,342.0
504,2024-03-14 23:07:18,386.0
505,2024-03-14 23:22:18,456.0
506,2024-03-14 23:37:18,500.0
507,2024-03-14 23:52:18,384.0
508,2024-03-15 00:07:18,270.0
509,2024-03-15 00:22:18,1508.0
510,2024-03-15 00:37:18,11146.0
511,2024-03-15 00:52:18,11112.0
512,2024-03-15 01:07:18,11094.0
513,2024-03-15 01:22:18,11092.0
514,2024-03-15 01:37:18,11022.0
515,2024-03-15 01:52:18,11008.0
516,2024-03-15 02:07:18,6370.0
517,2024-03-15 02:22:18,154.0
518,2024-03-15 02:37:18,158.0
519,2024-03-15 02:52:18,144.0
520,2024-03-15 03:07:18,126.0
521,2024-03-15 03:22:18,204.0
522,2024-03-15 03:37:18,128.0
523,2024-03-15 03:52:18,160.0
524,2024-03-15 04:07:18,180.0
525,2024-03-15 04:22:18,146.0
526,2024-03-15 04:37:18,164.0
527,2024-03-15 04:52:18,164.0
528,2024-03-15 05:07:18,156.0
529,2024-03-15 05:22:18,242.0
530,2024-03-15 05:37:18,356.0
531,2024-03-15 05:52:18,578.0
532,2024-03-15 06:07:18,618.0
533,2024-03-15 06:22:18,534.0
534,2024-03-15 06:37:18,664.0
535,2024-03-15 06:52:18,1394.0
536,2024-03-15 07:07:18,234.0
537,2024-03-15 07:22:18,128.0
538,2024-03-15 07:37:18,6.0
539,2024-03-15 07:52:18,-376.0
540,2024-03-15 08:07:18,-544.0
541,2024-03-15 08:22:18,-276.0
542,2024-03-15 08:37:18,76.0
543,2024-03-15 08:52:18,274.0
544,2024-03-15 09:07:18,68.0
545,2024-03-15 09:22:18,714.0
546,2024-03-15 09:37:18,878.0
547,2024-03-15 09:52:18,682.0
548,2024-03-15 10:07:18,902.0
549,2024-03-15 10:22:18,824.0
550,2024-03-15 10:37:18,782.0
551,2024-03-15 10:52:18,820.0
552,2024-03-15 11:07:18,668.0
553,2024-03-15 11:22:18,736.0
554,2024-03-15 11:37:18,706.0
555,2024-03-15 11:52:18,636.0
556,2024-03-15 12:07:18,-224.0
557,2024-03-15 12:22:18,-428.0
558,2024-03-15 12:37:18,580.0
559,2024-03-15 12:52:18,-340.0
560,2024-03-15 13:07:18,-40.0
561,2024-03-15 13:22:18,222.0
562,2024-03-15 13:37:18,952.0
563,2024-03-15 13:52:18,406.0
564,2024-03-15 14:07:18,518.0
565,2024-03-15 14:22:18,-374.0
566,2024-03-15 14:37:18,124.0
567,2024-03-15 14:52:18,68.0
568,2024-03-15 15:07:18,700.0
569,2024-03-15 15:22:18,438.0
570,2024-03-15 15:37:18,-120.0
571,2024-03-15 15:52:18,-238.0
572,2024-03-15 16:07:18,584.0
573,2024-03-15 16:22:18,670.0
574,2024-03-15 16:37:18,656.0
575,2024-03-15 16:52:18,376.0
576,2024-03-15 17:07:18,468.0
577,2024-03-15 17:22:18,838.0
578,2024-03-15 17:37:18,358.0
579,2024-03-15 17:52:18,9854.0
580,2024-03-15 18:07:18,266.0
581,2024-03-15 18:22:18,218.0
582,2024-03-15 18:37:18,300.0
583,2024-03-15 18:52:18,158.0
584,2024-03-15 19:07:18,126.0
585,2024-03-15 19:22:18,224.0
586,2024-03-15 19:37:18,160.0
587,2024-03-15 19:52:18,88.0
588,2024-03-15 20:07:18,188.0
589,2024-03-15 20:22:18,172.0
590,2024-03-15 20:37:18,104.0
591,2024-03-15 20:52:18,190.0
592,2024-03-15 21:07:18,164.0
593,2024-03-15 21:22:18,80.0
594,2024-03-15 21:37:18,192.0
595,2024-03-15 21:52:18,162.0
596,2024-03-15 22:07:18,84.0
597,2024-03-15 22:22:18,236.0
598,2024-03-15 22:37:18,122.0
599,2024-03-15 22:52:18,106.0
600,2024-03-15 23:07:18,210.0
601,2024-03-15 23:22:18,120.0
602,2024-03-15 23:37:18,80.0
603,2024-03-15 23:52:18,238.0
604,2024-03-16 00:07:18,124.0
605,2024-03-16 00:22:18,118.0
606,2024-03-16 00:37:18,204.0
607,2024-03-16 00:52:18,134.0
608,2024-03-16 01:07:18,112.0
609,2024-03-16 01:22:18,176.0
610,2024-03-16 01:37:18,142.0
611,2024-03-16 01:52:18,134.0
612,2024-03-16 02:07:18,182.0
613,2024-03-16 02:22:18,148.0
614,2024-03-16 02:37:18,114.0
615,2024-03-16 02:52:18,176.0
616,2024-03-16 03:07:18,160.0
617,2024-03-16 03:22:18,128.0
618,2024-03-16 03:37:18,148.0
619,2024-03-16 03:52:18,168.0
620,2024-03-16 04:07:18,144.0
621,2024-03-16 04:22:18,136.0
622,2024-03-16 04:37:18,178.0
623,2024-03-16 04:52:18,120.0
624,2024-03-16 05:07:18,152.0
625,2024-03-16 05:22:18,132.0
626,2024-03-16 05:37:18,148.0
627,2024-03-16 05:52:18,170.0
628,2024-03-16 06:07:18,142.0
629,2024-03-16 06:22:18,142.0
630,2024-03-16 06:37:18,208.0
631,2024-03-16 06:52:18,120.0
632,2024-03-16 07:07:18,148.0
633,2024-03-16 07:22:18,130.0
634,2024-03-16 07:37:18,118.0
635,2024-03-16 07:52:18,6.0
636,2024-03-16 08:07:18,-124.0
637,2024-03-16 08:22:18,-116.0
638,2024-03-16 08:37:18,-208.0
639,2024-03-16 08:52:18,-508.0
640,2024-03-16 09:07:18,-420.0
641,2024-03-16 09:22:18,-1172.0
642,2024-03-16 09:37:18,-836.0
643,2024-03-16 09:52:18,-572.0
644,2024-03-16 10:07:18,-1612.0
645,2024-03-16 10:22:18,-1292.0
646,2024-03-16 10:37:18,-812.0
647,2024-03-16 10:52:18,-1416.0
648,2024-03-16 11:07:18,-1644.0
649,2024-03-16 11:22:18,-1560.0
650,2024-03-16 11:37:18,-2084.0
651,2024-03-16 11:52:18,-2068.0
652,2024-03-16 12:07:18,-2532.0
653,2024-03-16 12:22:18,-2164.0
654,2024-03-16 12:37:18,-3580.0
655,2024-03-16 12:52:18,-1592.0
656,2024-03-16 13:07:18,-3472.0
657,2024-03-16 13:22:18,-4176.0
658,2024-03-16 13:37:18,-2196.0
659,2024-03-16 13:52:18,-3036.0
660,2024-03-16 14:07:18,-1340.0
661,2024-03-16 14:22:18,-1548.0
662,2024-03-16 14:37:18,-604.0
663,2024-03-16 14:52:18,-324.0
664,2024-03-16 15:07:18,-832.0
665,2024-03-16 15:22:18,-128.0
666,2024-03-16 15:37:18,-548.0
667,2024-03-16 15:52:18,-1844.0
668,2024-03-16 16:07:18,-424.0
669,2024-03-16 16:22:18,-356.0
670,2024-03-16 16:37:18,-1032.0
671,2024-03-16 16:52:18,-1008.0
672,2024-03-16 17:07:18,-376.0
673,2024-03-16 17:22:18,-428.0
674,2024-03-16 17:37:18,-292.0
675,2024-03-16 17:52:18,-80.0
676,2024-03-16 18:07:18,-8.0
677,2024-03-16 18:22:18,16.0
678,2024-03-16 18:37:18,110.0
679,2024-03-16 18:52:18,188.0
680,2024-03-16 19:07:18,162.0
681,2024-03-16 19:22:18,174.0
682,2024-03-16 19:37:18,188.0
683,2024-03-16 19:52:18,156.0
684,2024-03-16 20:07:18,118.0
685,2024-03-16 20:22:18,160.0
686,2024-03-16 20:37:18,160.0
687,2024-03-16 20:52:18,138.0
688,2024-03-16 21:07:18,138.0
689,2024-03-16 21:22:18,192.0
690,2024-03-16 21:37:18,120.0
691,2024-03-16 21:52:18,162.0
692,2024-03-16 22:07:18,150.0
693,2024-03-16 22:22:18,120.0
694,2024-03-16 22:37:18,154.0
695,2024-03-16 22:52:18,162.0
696,2024-03-16 23:07:18,120.0
697,2024-03-16 23:22:18,194.0
698,2024-03-16 23:37:18,120.0
699,2024-03-16 23:52:18,156.0
700,2024-03-17 00:07:18,158.0
701,2024-03-17 00:22:18,120.0
702,2024-03-17 00:37:18,148.0
703,2024-03-17 00:52:18,168.0
704,2024-03-17 01:07:18,124.0
705,2024-03-17 01:22:18,188.0
706,2024-03-17 01:37:18,198.0
707,2024-03-17 01:52:18,210.0
708,2024-03-17 02:07:18,364.0
709,2024-03-17 02:22:18,556.0
710,2024-03-17 02:37:18,602.0
711,2024-03-17 02:52:18,656.0
712,2024-03-17 03:07:18,272.0
713,2024-03-17 03:22:18,178.0
714,2024-03-17 03:37:18,126.0
715,2024-03-17 03:52:18,120.0
716,2024-03-17 04:07:18,180.0
717,2024-03-17 04:22:18,136.0
718,2024-03-17 04:37:18,162.0
